2023-11-14 22:25:31,223 INFO  Logger.cs: 70 - 
--------------------------------------------------------------------------------
2023-11-14 22:25:31,241 INFO  Logger.cs: 71 - Logging commencing for SW2URDF exporter
2023-11-14 22:25:31,242 INFO  Logger.cs: 73 - Commit version 1.6.0-4-g7f85cfe
2023-11-14 22:25:31,243 INFO  Logger.cs: 74 - Build version 1.6.7995.38578
2023-11-14 22:25:31,244 INFO  SwAddin.cs: 192 - Attempting to connect to SW
2023-11-14 22:25:31,245 INFO  SwAddin.cs: 197 - Setting up callbacks
2023-11-14 22:25:31,246 INFO  SwAddin.cs: 201 - Setting up command manager
2023-11-14 22:25:31,246 INFO  SwAddin.cs: 204 - Adding command manager
2023-11-14 22:25:31,248 INFO  SwAddin.cs: 263 - Adding Assembly export to file menu
2023-11-14 22:25:31,249 INFO  SwAddin.cs: 272 - Adding Part export to file menu
2023-11-14 22:25:31,249 INFO  SwAddin.cs: 210 - Adding event handlers
2023-11-14 22:25:31,252 INFO  SwAddin.cs: 217 - Connecting plugin to SolidWorks
2023-11-15 01:13:30,007 INFO  SwAddin.cs: 294 - Assembly export called for file Planetary1Stage_5to1.SLDASM
2023-11-15 01:13:31,645 INFO  SwAddin.cs: 313 - Saving assembly
2023-11-15 01:13:32,022 INFO  SwAddin.cs: 316 - Opening property manager
2023-11-15 01:13:32,032 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Planetary1Stage_5to1.SLDASM
2023-11-15 01:13:32,037 INFO  ExportHelperExtension.cs: 1136 - Found 74 in Planetary1Stage_5to1.SLDASM
2023-11-15 01:13:32,037 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Planetary1Stage_5to1.SLDASM
2023-11-15 01:13:32,038 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-11-15 01:13:32,039 INFO  ExportHelperExtension.cs: 1160 - 15 components to check
2023-11-15 01:13:32,040 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from InnerPlate-1
2023-11-15 01:13:32,040 INFO  ExportHelperExtension.cs: 1136 - Found 48 in InnerPlate-1
2023-11-15 01:13:32,041 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in InnerPlate-1
2023-11-15 01:13:32,041 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from EncoderPlate-1
2023-11-15 01:13:32,041 INFO  ExportHelperExtension.cs: 1136 - Found 39 in EncoderPlate-1
2023-11-15 01:13:32,042 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in EncoderPlate-1
2023-11-15 01:13:32,042 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ring_gear-2
2023-11-15 01:13:32,042 INFO  ExportHelperExtension.cs: 1136 - Found 47 in ring_gear-2
2023-11-15 01:13:32,043 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ring_gear-2
2023-11-15 01:13:32,043 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from MagneticEncoder-1
2023-11-15 01:13:32,044 INFO  ExportHelperExtension.cs: 1136 - Found 27 in MagneticEncoder-1
2023-11-15 01:13:32,044 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in MagneticEncoder-1
2023-11-15 01:13:32,044 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from CF_Tube-1
2023-11-15 01:13:32,044 INFO  ExportHelperExtension.cs: 1136 - Found 25 in CF_Tube-1
2023-11-15 01:13:32,045 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in CF_Tube-1
2023-11-15 01:13:32,045 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from CF_Tube-2
2023-11-15 01:13:32,045 INFO  ExportHelperExtension.cs: 1136 - Found 25 in CF_Tube-2
2023-11-15 01:13:32,046 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in CF_Tube-2
2023-11-15 01:13:32,046 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from MotorGearAssem-2
2023-11-15 01:13:32,046 INFO  ExportHelperExtension.cs: 1136 - Found 44 in MotorGearAssem-2
2023-11-15 01:13:32,047 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in MotorGearAssem-2
2023-11-15 01:13:32,047 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from MotorRailGuide-1
2023-11-15 01:13:32,047 INFO  ExportHelperExtension.cs: 1136 - Found 39 in MotorRailGuide-1
2023-11-15 01:13:32,048 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in MotorRailGuide-1
2023-11-15 01:13:32,048 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from CF_Tube-3
2023-11-15 01:13:32,048 INFO  ExportHelperExtension.cs: 1136 - Found 25 in CF_Tube-3
2023-11-15 01:13:32,049 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in CF_Tube-3
2023-11-15 01:13:32,049 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Joint2_Plate-1
2023-11-15 01:13:32,049 INFO  ExportHelperExtension.cs: 1136 - Found 46 in Joint2_Plate-1
2023-11-15 01:13:32,050 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Joint2_Plate-1
2023-11-15 01:13:32,050 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ring_gear-4
2023-11-15 01:13:32,050 INFO  ExportHelperExtension.cs: 1136 - Found 47 in ring_gear-4
2023-11-15 01:13:32,051 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ring_gear-4
2023-11-15 01:13:32,051 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from CF_Tube-4
2023-11-15 01:13:32,051 INFO  ExportHelperExtension.cs: 1136 - Found 25 in CF_Tube-4
2023-11-15 01:13:32,052 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in CF_Tube-4
2023-11-15 01:13:32,052 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Foot-1
2023-11-15 01:13:32,052 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Foot-1
2023-11-15 01:13:32,053 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Foot-1
2023-11-15 01:13:32,053 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from MotorGearAssem-1
2023-11-15 01:13:32,053 INFO  ExportHelperExtension.cs: 1136 - Found 44 in MotorGearAssem-1
2023-11-15 01:13:32,053 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in MotorGearAssem-1
2023-11-15 01:13:32,054 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GuideRail-1
2023-11-15 01:13:32,054 INFO  ExportHelperExtension.cs: 1136 - Found 25 in GuideRail-1
2023-11-15 01:13:32,054 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GuideRail-1
2023-11-15 01:13:32,055 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Planetary1Stage_5to1.SLDASM
2023-11-15 01:13:32,055 INFO  ExportHelperExtension.cs: 1136 - Found 74 in Planetary1Stage_5to1.SLDASM
2023-11-15 01:13:32,055 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Planetary1Stage_5to1.SLDASM
2023-11-15 01:13:32,056 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-11-15 01:13:32,056 INFO  ExportHelperExtension.cs: 1160 - 15 components to check
2023-11-15 01:13:32,056 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from InnerPlate-1
2023-11-15 01:13:32,056 INFO  ExportHelperExtension.cs: 1136 - Found 48 in InnerPlate-1
2023-11-15 01:13:32,057 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in InnerPlate-1
2023-11-15 01:13:32,057 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from EncoderPlate-1
2023-11-15 01:13:32,057 INFO  ExportHelperExtension.cs: 1136 - Found 39 in EncoderPlate-1
2023-11-15 01:13:32,058 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in EncoderPlate-1
2023-11-15 01:13:32,058 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ring_gear-2
2023-11-15 01:13:32,058 INFO  ExportHelperExtension.cs: 1136 - Found 47 in ring_gear-2
2023-11-15 01:13:32,059 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ring_gear-2
2023-11-15 01:13:32,059 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from MagneticEncoder-1
2023-11-15 01:13:32,060 INFO  ExportHelperExtension.cs: 1136 - Found 27 in MagneticEncoder-1
2023-11-15 01:13:32,060 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in MagneticEncoder-1
2023-11-15 01:13:32,060 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from CF_Tube-1
